srcip,dstip,sport,dport,proto,data
111.206.209.249,192.168.0.106,443,6844,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:6844 PA / Raw"
111.206.209.249,192.168.0.106,443,6844,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:6844 FA"
192.168.0.106,111.206.209.249,6844,443,6,"Ether / IP / TCP 192.168.0.106:6844 > 111.206.209.249:https A"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 SA"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 A"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 A"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 A"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 PA / Raw"
116.132.235.228,192.168.0.106,80,6864,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6864 FA"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 SA"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 A"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 A"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 A"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 PA / Raw"
116.132.235.228,192.168.0.106,80,6865,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6865 FA"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6865,80,6,"Ether / IP / TCP 192.168.0.106:6865 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6864,80,6,"Ether / IP / TCP 192.168.0.106:6864 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 SA"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 A"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 A"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 A"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 PA / Raw"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6866,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6866 FA"
192.168.0.106,116.132.235.228,6866,80,6,"Ether / IP / TCP 192.168.0.106:6866 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 SA"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 A"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 A"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 A"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 PA / Raw"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 FA"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6867,80,6,"Ether / IP / TCP 192.168.0.106:6867 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6867,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6867 A"
