data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http ',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http ',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http ',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 192.168.0.106:3189 > 116.132.235.228:http F',2,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 S',3,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 ',3,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 ',3,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 ',3,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 PA / Ra',3,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3189 F',3,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http ',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
b'her / IP / TCP 192.168.0.106:3190 > 116.132.235.228:http F',5,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'fe3cr.delivery.mp.microsoft.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'slscr.update.microsoft.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'v10.events.data.microsoft.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'ota.nvidia.com.\'""'",6,,
"b'her / IP / UDP / DNS Ans ""157.148.62.140""'",7,,
"b'her / IP / UDP / DNS Ans ""20.3.187.198""'",7,,
"b'her / IP / UDP / DNS Ans ""52.165.165.26""'",7,,
"b'her / IP / UDP / DNS Ans ""b\'win-global-asimov-leafs-events-data.trafficmanager.net.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""b\'cs801.adn.phicdn.net.\'""'",7,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http ',8,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http ',8,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http ',8,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http F',8,,
b'her / IP / TCP 192.168.0.106:3191 > 157.148.62.140:http F',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3190 S',9,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3190 ',9,,
