data,flowmember,label,classes
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',1,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',2,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',3,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',4,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',5,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',6,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',7,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',7,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',7,,
b'her / IP / TCP 123.6.78.67:8080 > 192.168.0.106:8603 ',7,,
