data,flowmember,label,classes
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 S',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 PA / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 PA / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 ',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 FPA / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.1.116:7048 ',2,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https A / Ra',3,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https PA / Ra',4,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https ',4,,
b'her / IP / TCP 192.168.1.116:7048 > 20.195.114.44:https F',4,,
b'her / IP / TCP 192.168.1.116:7045 > 172.217.160.74:https ',5,,
b'her / IP / TCP 192.168.1.116:7045 > 172.217.160.74:https ',5,,
b'her / IP / TCP 192.168.1.116:7045 > 172.217.160.74:https ',5,,
b'her / IP / TCP 192.168.1.116:7045 > 172.217.160.74:https ',5,,
b'her / IP / TCP 192.168.1.116:6933 > 119.28.20.150:https F',6,,
b'her / IP / TCP 192.168.1.116:6933 > 119.28.20.150:https F',6,,
b'her / IP / TCP 192.168.1.116:6933 > 119.28.20.150:https R',6,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6851 > 203.119.169.38:http ',7,,
