srcip,dstip,sport,dport,proto,data
192.168.0.106,115.28.222.62,8646,443,6,"Ether / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https PA / Raw"
115.28.222.62,192.168.0.106,443,8646,6,"Ether / IP / TCP 115.28.222.62:https > 192.168.0.106:8646 A"
115.28.222.62,192.168.0.106,443,8646,6,"Ether / IP / TCP 115.28.222.62:https > 192.168.0.106:8646 PA / Raw"
192.168.0.106,192.168.0.1,57129,53,17,"Ether / IP / UDP / DNS Qry ""b's13.cnzz.com.'"" "
192.168.0.1,192.168.0.106,53,57129,17,"Ether / IP / UDP / DNS Ans ""b'c.cnzz.com.'"" "
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https S"
20.195.112.105,192.168.0.106,443,8647,6,"Ether / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 PA / Raw"
192.168.0.106,20.195.112.105,8647,443,6,"Ether / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https PA / Raw"
192.168.0.106,20.195.112.105,8647,443,6,"Ether / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https A / Raw"
192.168.0.106,20.195.112.105,8647,443,6,"Ether / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https PA / Raw"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 SA"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https A"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Raw"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 A"
192.168.0.106,115.28.222.62,8646,443,6,"Ether / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https A"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Raw"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Raw"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Raw"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Raw"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 A"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Raw"
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Raw"
182.118.16.208,192.168.0.106,443,8648,6,"Ether / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Raw"
192.168.0.106,111.206.209.249,8584,443,6,"Ether / IP / TCP 192.168.0.106:8584 > 111.206.209.249:https PA / Raw"
192.168.0.106,192.168.0.1,60935,53,17,"Ether / IP / UDP / DNS Qry ""b'zhanzhang.toutiao.com.'"" "
192.168.0.106,192.168.0.1,57129,53,17,"Ether / IP / UDP / DNS Qry ""b's.360.cn.'"" "
192.168.0.1,192.168.0.106,53,60935,17,"Ether / IP / UDP / DNS Ans ""b'zhanzhang.toutiao.com.bytedns1.com.'"" "
192.168.0.106,182.118.16.208,8648,443,6,"Ether / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https A"
