data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:5987 > 220.202.152.178:8080 R',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http ',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http ',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http F',4,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 S',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 PA / Ra',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 F',5,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http ',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http ',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http ',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 192.168.0.106:3718 > 116.132.235.228:http F',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 S',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 ',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 ',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 ',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 PA / Ra',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3718 F',8,,
b'her / IP / TCP 192.168.0.106:3719 > 110.242.68.4:http ',9,,
b'her / IP / TCP 192.168.0.106:3719 > 110.242.68.4:http ',9,,
b'her / IP / TCP 192.168.0.106:3719 > 110.242.68.4:http F',9,,
b'her / IP / TCP 192.168.0.106:3719 > 110.242.68.4:http ',9,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3719 S',10,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3719 ',10,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3719 F',10,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http ',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http ',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http ',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:3720 > 116.132.235.228:http F',12,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 S',13,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 ',13,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 ',13,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 ',13,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 PA / Ra',13,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3720 F',13,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http ',15,,
b'her / IP / TCP 192.168.0.106:3721 > 116.132.235.228:http F',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 S',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 PA / Ra',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 F',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3721 ',17,,
b'her / IP / TCP 192.168.0.106:5908 > 18.235.182.89:https PA / Ra',17,,
b'her / IP / TCP 192.168.0.106:5908 > 18.235.182.89:https R',17,,
b'her / IP / TCP 192.168.0.106:5910 > 52.73.182.48:https PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:5910 > 52.73.182.48:https R',18,,
"b'her / IP / UDP / DNS Qry ""b\'lightswitch-public-service-prod06.ol.epicgames.com.\'""'",19,,
"b'her / IP / UDP / DNS Ans ""b\'weighted-zh-lightswitch-public-service-prod06.ol.epicgames.com.\'""'",20,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',21,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https PA / Ra',22,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',22,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https A / Ra',22,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https A / Ra',22,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https PA / Ra',22,,
b'her / IP / TCP 192.168.0.106:3722 > 52.205.7.202:https ',22,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 S',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 ',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 PA / Ra',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 A / Ra',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 A / Ra',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 A / Ra',23,,
b'her / IP / TCP 52.205.7.202:https > 192.168.0.106:3722 PA / Ra',24,,
