srcip,dstip,sport,dport,proto,data
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https S"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
192.168.0.106,110.242.68.3,10873,80,6,"Ether / IP / TCP 192.168.0.106:10873 > 110.242.68.3:http S"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 SA"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https A"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https PA / Raw"
110.242.68.3,192.168.0.106,80,10873,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:10873 SA"
192.168.0.106,110.242.68.3,10873,80,6,"Ether / IP / TCP 192.168.0.106:10873 > 110.242.68.3:http A"
192.168.0.106,110.242.68.3,10873,80,6,"Ether / IP / TCP 192.168.0.106:10873 > 110.242.68.3:http FA"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 A"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 PA / Raw"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https PA / Raw"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https A / Raw"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https PA / Raw"
110.242.68.3,192.168.0.106,80,10873,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:10873 A"
110.242.68.3,192.168.0.106,80,10873,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:10873 FA"
192.168.0.106,110.242.68.3,10873,80,6,"Ether / IP / TCP 192.168.0.106:10873 > 110.242.68.3:http A"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 PA / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 PA / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 PA / Raw"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 A"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 A"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 PA / Raw"
111.206.209.249,192.168.0.106,443,10872,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:10872 PA / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
192.168.0.106,111.206.209.249,10872,443,6,"Ether / IP / TCP 192.168.0.106:10872 > 111.206.209.249:https A"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 PA / Raw"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 PA / Raw"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 FA"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10870,45902,6,"Ether / IP / TCP 192.168.0.106:10870 > 59.38.123.207:45902 FA"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10870,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10870 A"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A"
