srcip,dstip,sport,dport,proto,data
192.168.0.106,116.132.235.204,2049,80,6,"Ether / IP / TCP 192.168.0.106:2049 > 116.132.235.204:http FA"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 RA"
192.168.0.106,116.132.235.204,2066,80,6,"Ether / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http FA"
192.168.0.106,20.44.202.200,2067,443,6,"Ether / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Raw"
192.168.0.106,142.251.43.10,2063,443,6,"Ether / IP / TCP 192.168.0.106:2063 > 142.251.43.10:https S"
192.168.0.106,192.168.0.1,52283,53,17,"Ether / IP / UDP / DNS Qry ""b'cn.bing.com.'"" "
192.168.0.106,192.168.0.1,50994,53,17,"Ether / IP / UDP / DNS Qry ""b'cn.bing.com.'"" "
192.168.0.1,192.168.0.106,53,52283,17,"Ether / IP / UDP / DNS Ans ""202.89.233.101"" "
192.168.0.106,202.89.233.101,2036,443,6,"Ether / IP / TCP 192.168.0.106:2036 > 202.89.233.101:https FA"
192.168.0.106,202.89.233.101,2070,443,6,"Ether / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https S"
192.168.0.1,192.168.0.106,53,50994,17,"Ether / IP / UDP / DNS Ans ""b'cn-bing-com.cn.a-0001.a-msedge.net.'"" "
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 SA"
202.89.233.101,192.168.0.106,443,2036,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2036 A"
202.89.233.101,192.168.0.106,443,2036,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2036 RA"
192.168.0.106,202.89.233.101,2070,443,6,"Ether / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https A"
192.168.0.106,202.89.233.101,2070,443,6,"Ether / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 PA / Raw"
192.168.0.106,202.89.233.101,2070,443,6,"Ether / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https A"
192.168.0.106,202.89.233.101,2070,443,6,"Ether / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A"
202.89.233.101,192.168.0.106,443,2070,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 PA / Raw"
