srcip,dstip,sport,dport,proto,data
54.237.253.169,192.168.0.106,443,9475,6,"Ether / IP / TCP 54.237.253.169:https > 192.168.0.106:9475 A / Padding"
192.168.0.104,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
0,0,0,0,0,"Ether / IPv6 / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
192.168.0.103,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Ans ""b'iPhonexxx._rdlink._tcp.local.'"" "
0,0,0,0,0,"Ether / IPv6 / UDP / DNS Ans ""b'iPhonexxx._rdlink._tcp.local.'"" "
192.168.0.104,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Qry ""b'_raop._tcp.local.'"" "
0,0,0,0,0,"Ether / IPv6 / UDP / DNS Qry ""b'_raop._tcp.local.'"" "
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,1715,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:1715 SA"
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,1715,80,6,"Ether / IP / TCP 192.168.0.106:1715 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,1715,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:1715 A"
116.132.235.204,192.168.0.106,80,1715,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:1715 A"
