srcip,dstip,sport,dport,proto,data
140.82.114.26,192.168.0.106,443,7752,6,"Ether / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 PA / Raw"
192.168.0.106,140.82.114.26,7752,443,6,"Ether / IP / TCP 192.168.0.106:7752 > 140.82.114.26:https PA / Raw"
140.82.114.26,192.168.0.106,443,7752,6,"Ether / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 A / Padding"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 SA"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 A"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 A"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 A"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 PA / Raw"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 FA"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,4736,80,6,"Ether / IP / TCP 192.168.0.106:4736 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,4736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4736 A"
192.168.0.106,116.132.235.228,4737,80,6,"Ether / IP / TCP 192.168.0.106:4737 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,4737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:4737 SA"
192.168.0.106,116.132.235.228,4737,80,6,"Ether / IP / TCP 192.168.0.106:4737 > 116.132.235.228:http A"
