srcip,dstip,sport,dport,proto,data
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 PA / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 PA / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A / Raw"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 PA / Raw"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 A / Padding"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 A / Padding"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 PA / Raw"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 PA / Raw"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 FA"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9322,45902,6,"Ether / IP / TCP 192.168.0.106:9322 > 59.38.123.207:45902 FA"
59.38.123.207,192.168.0.106,45902,9322,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9322 A"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 PA / Raw"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 PA / Raw"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,9125,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9125 PA / Raw"
192.168.0.106,59.38.123.207,9125,45902,6,"Ether / IP / TCP 192.168.0.106:9125 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9125,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9125 A / Padding"
192.168.0.106,116.130.224.46,13282,443,6,"Ether / IP / TCP 192.168.0.106:13282 > 116.130.224.46:https PA / Raw"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
116.130.224.46,192.168.0.106,443,13282,6,"Ether / IP / TCP 116.130.224.46:https > 192.168.0.106:13282 PA / Raw"
192.168.0.106,116.130.224.46,13282,443,6,"Ether / IP / TCP 192.168.0.106:13282 > 116.130.224.46:https PA / Raw"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http S"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 A / Padding"
59.38.123.207,192.168.0.106,45902,8947,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:8947 A / Padding"
116.132.235.204,192.168.0.106,80,9323,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:9323 SA"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,9323,80,6,"Ether / IP / TCP 192.168.0.106:9323 > 116.132.235.204:http PA / Raw"
116.130.224.46,192.168.0.106,443,13282,6,"Ether / IP / TCP 116.130.224.46:https > 192.168.0.106:13282 A / Padding"
192.168.0.106,116.130.224.46,13282,443,6,"Ether / IP / TCP 192.168.0.106:13282 > 116.130.224.46:https PA / Raw"
116.132.235.204,192.168.0.106,80,9323,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:9323 A"
116.132.235.204,192.168.0.106,80,9323,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:9323 A"
116.132.235.204,192.168.0.106,80,9323,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:9323 A"
116.132.235.204,192.168.0.106,80,9323,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:9323 PA / Raw"
