data,flowmember,label,classes
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:3571 A / Paddin',1,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:3571 A / Paddin',1,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:3571 PA / Ra',1,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:3571 F',1,,
b'her / IP / TCP 192.168.0.106:3571 > 58.223.1.234:8080 R',2,,
"b'her / IP / UDP / DNS Qry ""b\'_sleep-proxy._udp.local.\'""'",3,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=7F:AE:68:13:0B:8B\', b\'rpVr=440.9\', b\'rpAD=8df32772270f\']""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",3,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_sleep-proxy._udp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'rpBA=7F:AE:68:13:0B:8B\', b\'rpVr=440.9\', b\'rpAD=8df32772270f\']""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'iPad (305)._rdlink._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'iPad-305.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Qry ""b\'iPad (305)._rdlink._tcp.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Qry ""b\'iPad-305.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",5,,
"b'her / IPv6 / UDP / DNS Qry ""b\'iPad-305.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""b\'_rdlink._tcp.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""fe80::c09:5d3e:ea0f:a477""'",6,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",6,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",6,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",6,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",6,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'model=J517AP\']""'",6,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http ',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http ',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:3580 > 116.132.235.228:http F',8,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3580 S',9,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:3580 ',9,,
