data,flowmember,label,classes
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Ra',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 F',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 ',3,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 PA / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',4,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 PA / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 PA / Ra',5,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 F',6,,
b'her / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https ',6,,
b'her / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https ',6,,
b'her / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https ',6,,
b'her / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https ',6,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',7,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',7,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Paddin',7,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Paddin',7,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',7,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 ',8,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 ',8,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 ',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 ',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 A / Ra',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 ',10,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 F',10,,
b'her / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 F',10,,
b'her / IP / TCP 192.168.0.106:10360 > 116.132.235.228:http F',11,,
b'her / IP / TCP 192.168.0.106:10360 > 116.132.235.228:http F',11,,
b'her / IP / TCP 192.168.0.106:10360 > 116.132.235.228:http F',11,,
b'her / IP / TCP 192.168.0.106:10360 > 116.132.235.228:http R',11,,
b'her / IP / UDP 192.168.0.106:55329 > 239.255.255.250:ssdp / Ra',12,,
b'her / IP / UDP 192.168.0.106:55329 > 239.255.255.250:ssdp / Ra',12,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http ',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http ',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http F',14,,
b'her / IP / TCP 192.168.0.106:10378 > 116.132.235.228:http R',15,,
b'her / IP / TCP 192.168.0.106:10350 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:10350 > 116.132.235.228:http R',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 S',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 PA / Ra',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10378 F',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http ',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http ',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http PA / Ra',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http A / Ra',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http A / Ra',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http PA / Ra',17,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http ',18,,
b'her / IP / TCP 192.168.0.106:10379 > 116.132.235.228:http F',18,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 S',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 ',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 ',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 ',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 PA / Ra',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 F',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10379 ',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http ',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http ',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http A / Ra',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http A / Ra',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http ',21,,
b'her / IP / TCP 192.168.0.106:10380 > 116.132.235.228:http F',21,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 S',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 PA / Ra',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 F',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10380 ',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http ',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http ',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http PA / Ra',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http A / Ra',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http A / Ra',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http PA / Ra',23,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http ',24,,
b'her / IP / TCP 192.168.0.106:10381 > 116.132.235.228:http F',24,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 S',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 ',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 ',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 ',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 PA / Ra',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 F',25,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10381 ',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http ',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http ',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http PA / Ra',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http A / Ra',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http A / Ra',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http PA / Ra',26,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http ',27,,
b'her / IP / TCP 192.168.0.106:10382 > 116.132.235.228:http F',27,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 S',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 ',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 ',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 PA / Ra',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 F',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:10382 ',28,,
b'her / IP / TCP 192.168.0.106:10383 > 116.132.235.228:http ',29,,
b'her / IP / TCP 192.168.0.106:10383 > 116.132.235.228:http ',29,,
b'her / IP / TCP 192.168.0.106:10383 > 116.132.235.228:http PA / Ra',29,,
b'her / IP / TCP 192.168.0.106:10383 > 116.132.235.228:http A / Ra',29,,
