srcip,dstip,sport,dport,proto,data
192.168.0.106,3.221.215.84,2261,443,6,"Ether / IP / TCP 192.168.0.106:2261 > 3.221.215.84:https PA / Raw"
3.221.215.84,192.168.0.106,443,2261,6,"Ether / IP / TCP 3.221.215.84:https > 192.168.0.106:2261 A / Padding"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,12001,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12001 SA"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,12001,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12001 A"
116.132.235.228,192.168.0.106,80,12001,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12001 A"
116.132.235.228,192.168.0.106,80,12001,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12001 PA / Raw"
116.132.235.228,192.168.0.106,80,12001,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12001 FA"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 SA"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 A"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 A"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 A"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 PA / Raw"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 FA"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12002,80,6,"Ether / IP / TCP 192.168.0.106:12002 > 116.132.235.228:http FA"
192.168.0.106,157.255.191.75,11993,80,6,"Ether / IP / TCP 192.168.0.106:11993 > 157.255.191.75:http FA"
116.132.235.228,192.168.0.106,80,12002,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12002 A"
192.168.0.106,157.255.243.124,11782,443,6,"Ether / IP / TCP 192.168.0.106:11782 > 157.255.243.124:https A / Raw"
157.255.243.124,192.168.0.106,443,11782,6,"Ether / IP / TCP 157.255.243.124:https > 192.168.0.106:11782 A"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http FA"
192.168.0.106,42.236.89.61,11810,443,6,"Ether / IP / TCP 192.168.0.106:11810 > 42.236.89.61:https A / Raw"
192.168.0.106,42.236.89.61,11811,443,6,"Ether / IP / TCP 192.168.0.106:11811 > 42.236.89.61:https A / Raw"
42.236.89.61,192.168.0.106,443,11811,6,"Ether / IP / TCP 42.236.89.61:https > 192.168.0.106:11811 A"
42.236.89.61,192.168.0.106,443,11810,6,"Ether / IP / TCP 42.236.89.61:https > 192.168.0.106:11810 A"
192.168.0.106,42.236.89.61,11809,443,6,"Ether / IP / TCP 192.168.0.106:11809 > 42.236.89.61:https A / Raw"
42.236.89.61,192.168.0.106,443,11809,6,"Ether / IP / TCP 42.236.89.61:https > 192.168.0.106:11809 A"
192.168.0.106,110.242.68.3,11938,80,6,"Ether / IP / TCP 192.168.0.106:11938 > 110.242.68.3:http RA"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,116.132.235.228,12001,80,6,"Ether / IP / TCP 192.168.0.106:12001 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12003,80,6,"Ether / IP / TCP 192.168.0.106:12003 > 116.132.235.228:http S"
