srcip,dstip,sport,dport,proto,data
115.168.74.186,192.168.1.116,8080,12231,6,"Ether / IP / TCP 115.168.74.186:8080 > 192.168.1.116:12231 A / Padding"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 PA / Raw"
115.168.74.186,192.168.1.116,8080,12231,6,"Ether / IP / TCP 115.168.74.186:8080 > 192.168.1.116:12231 A / Padding"
115.168.74.186,192.168.1.116,8080,12231,6,"Ether / IP / TCP 115.168.74.186:8080 > 192.168.1.116:12231 A / Padding"
115.168.74.186,192.168.1.116,8080,12231,6,"Ether / IP / TCP 115.168.74.186:8080 > 192.168.1.116:12231 A / Padding"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 PA / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 PA / Raw"
115.168.74.186,192.168.1.116,8080,12231,6,"Ether / IP / TCP 115.168.74.186:8080 > 192.168.1.116:12231 A / Padding"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
192.168.1.116,115.168.74.186,12231,8080,6,"Ether / IP / TCP 192.168.1.116:12231 > 115.168.74.186:8080 A / Raw"
