srcip,dstip,sport,dport,proto,data
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 SA"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 A"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 A"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 A"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 PA / Raw"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 FA"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12402,80,6,"Ether / IP / TCP 192.168.0.106:12402 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,12402,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12402 A"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http S"
192.168.0.106,125.39.196.158,7861,14000,6,"Ether / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 PA / Raw"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 SA"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http PA / Raw"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
125.39.196.158,192.168.0.106,14000,7861,6,"Ether / IP / TCP 125.39.196.158:14000 > 192.168.0.106:7861 PA / Raw"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 A"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 A"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 A"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 PA / Raw"
116.132.235.228,192.168.0.106,80,12403,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12403 FA"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http FA"
192.168.0.106,125.39.196.158,7861,14000,6,"Ether / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 A"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 SA"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 A"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 A"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 A"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 PA / Raw"
116.132.235.228,192.168.0.106,80,12404,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12404 FA"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 SA"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 A"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 A"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 A"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 PA / Raw"
116.132.235.228,192.168.0.106,80,12405,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:12405 FA"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12404,80,6,"Ether / IP / TCP 192.168.0.106:12404 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12403,80,6,"Ether / IP / TCP 192.168.0.106:12403 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12405,80,6,"Ether / IP / TCP 192.168.0.106:12405 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,12406,80,6,"Ether / IP / TCP 192.168.0.106:12406 > 116.132.235.228:http S"
