srcip,dstip,sport,dport,proto,data
192.168.0.106,123.6.77.65,7995,443,6,"Ether / IP / TCP 192.168.0.106:7995 > 123.6.77.65:https A / Raw"
123.6.77.65,192.168.0.106,443,7995,6,"Ether / IP / TCP 123.6.77.65:https > 192.168.0.106:7995 A"
192.168.0.106,20.190.163.18,8000,443,6,"Ether / IP / TCP 192.168.0.106:8000 > 20.190.163.18:https A / Raw"
192.168.0.106,23.56.170.113,7997,443,6,"Ether / IP / TCP 192.168.0.106:7997 > 23.56.170.113:https A / Raw"
20.190.163.18,192.168.0.106,443,8000,6,"Ether / IP / TCP 20.190.163.18:https > 192.168.0.106:8000 A"
23.56.170.113,192.168.0.106,443,7997,6,"Ether / IP / TCP 23.56.170.113:https > 192.168.0.106:7997 A"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 SA"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 A"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 A"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 A"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 PA / Raw"
116.132.235.228,192.168.0.106,80,8136,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8136 FA"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,8136,80,6,"Ether / IP / TCP 192.168.0.106:8136 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,8137,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8137 SA"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,8137,80,6,"Ether / IP / TCP 192.168.0.106:8137 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,8137,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8137 A"
116.132.235.228,192.168.0.106,80,8137,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8137 A"
116.132.235.228,192.168.0.106,80,8137,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:8137 A"
