data,flowmember,label,classes
b'her / IP / TCP 54.237.253.169:https > 192.168.0.106:9475 A / Paddin',1,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'_raop._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpAD=06a82cc87aeb\', b\'rpFl=0x30000\', b\'rpHN=791062e1404f\', b\'rpMac=0\', b\'rpVr=430.3\']""'",3,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",3,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",3,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",3,,
"b'her / IP / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",3,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Ans ""b\'iPhonexxx._rdlink._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_raop._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",4,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_airplay._tcp.local.\'""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpAD=06a82cc87aeb\', b\'rpFl=0x30000\', b\'rpHN=791062e1404f\', b\'rpMac=0\', b\'rpVr=430.3\']""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",5,,
"b'her / IPv6 / UDP / DNS Ans ""[b\'rpBA=2A:3A:F3:8D:13:BE\', b\'rpVr=430.3\', b\'rpAD=06a82cc87aeb\']""'",5,,
