data,flowmember,label,classes
b'her / IP / UDP 192.168.0.106:57348 > 239.255.255.250:ssdp / Ra',1,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",3,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",3,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http ',5,,
b'her / IP / TCP 192.168.0.106:6115 > 116.132.235.228:http F',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 S',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 PA / Ra',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 F',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6115 ',7,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",7,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",8,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",8,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http ',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http ',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http A / Ra',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http A / Ra',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http ',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http F',10,,
b'her / IP / TCP 192.168.0.106:6116 > 116.132.235.228:http R',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 S',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 ',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 ',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 ',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 PA / Ra',11,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6116 F',11,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",14,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",14,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",15,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",16,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",17,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",17,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http ',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http ',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http A / Ra',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http A / Ra',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http ',19,,
b'her / IP / TCP 192.168.0.106:6117 > 116.132.235.228:http F',19,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 S',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 PA / Ra',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 F',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6117 ',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http ',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http ',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http A / Ra',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http A / Ra',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http ',22,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:6118 > 116.132.235.228:http F',22,,
