data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:3898 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:3898 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:3898 > 110.242.68.4:http F',1,,
b'her / IP / TCP 192.168.0.106:3898 > 110.242.68.4:http ',1,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3898 S',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3898 ',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:3898 F',2,,
b'her / IP / TCP 192.168.0.106:3884 > 157.255.191.46:http F',3,,
b'her / IP / TCP 192.168.0.106:3884 > 157.255.191.46:http R',3,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:3899 > 116.132.235.204:http F',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 S',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 PA / Ra',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 F',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3899 ',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:3900 > 116.132.235.204:http F',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 S',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 PA / Ra',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 F',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:3900 ',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 A / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 A / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 A / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',10,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',11,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',11,,
b'her / IP / TCP 157.255.191.89:8080 > 192.168.0.106:14800 PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 PA / Ra',12,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 ',12,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 ',12,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 PA / Ra',12,,
