srcip,dstip,sport,dport,proto,data
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 SA"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 A"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 A"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 PA / Raw"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 FA"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8718,80,6,"Ether / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,8718,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 A"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,125.39.196.158,7861,14000,6,"Ether / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 PA / Raw"
125.39.196.158,192.168.0.106,14000,7861,6,"Ether / IP / TCP 125.39.196.158:14000 > 192.168.0.106:7861 PA / Raw"
192.168.0.106,125.39.196.158,7861,14000,6,"Ether / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 A"
192.168.0.106,239.255.255.250,59937,1900,17,"Ether / IP / UDP 192.168.0.106:59937 > 239.255.255.250:ssdp / Raw"
203.208.43.66,192.168.0.106,443,8355,6,"Ether / IP / TCP 203.208.43.66:https > 192.168.0.106:8355 PA / Raw"
192.168.0.106,203.208.43.66,8355,443,6,"Ether / IP / TCP 192.168.0.106:8355 > 203.208.43.66:https FA"
203.208.43.66,192.168.0.106,443,8355,6,"Ether / IP / TCP 203.208.43.66:https > 192.168.0.106:8355 FA"
192.168.0.106,203.208.43.66,8355,443,6,"Ether / IP / TCP 192.168.0.106:8355 > 203.208.43.66:https A"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 SA"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 A"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 A"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 A"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 PA / Raw"
116.132.235.204,192.168.0.106,80,8719,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8719 FA"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8719,80,6,"Ether / IP / TCP 192.168.0.106:8719 > 116.132.235.204:http FA"
